family,store_nbr,city,state,store_type,cluster,promotion_bin,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
BEAUTY,53,Manta,Manabi,D,13,1,10,20,0.5513418751850114,0.43592872071366245,0.11541315447134898,0.11394401378947441,3.99635289665665e-05,0.0005958383182742845,0.00035072951739618404,0.00035072951739618404,False,0.0,4.1,4.395205035595463,0.29520503559546346,1.0
SCHOOL AND OFFICE SUPPLIES,31,Babahoyo,Los Rios,B,10,0,15,32,0.6313140001294048,0.5682726344122175,0.06304136571718721,0.07562357973758832,3.978513243770429e-05,0.0011718406821254197,0.0005260942760942761,0.0005611672278338945,False,0.4,1.4666666666666666,1.639388342728513,0.17272167606184638,0.0
LAWN AND GARDEN,31,Babahoyo,Los Rios,B,10,0,13,30,0.8630738410824675,0.8112266807076964,0.051847160374771106,0.0868077276688175,3.957984216100686e-05,0.0018981290286911212,0.00045594837261503927,0.0005260942760942761,False,0.07692307692307693,6.923076923076923,3.9848469611558412,-2.9382299619210817,0.0
HOME AND KITCHEN II,35,Playas,Guayas,C,3,1,4,9,0.690675825352303,0.44581825556087834,0.24485756979142465,0.2782791787347403,3.904028882361676e-05,0.0003740201268638814,0.00014029180695847364,0.00015782828282828284,False,0.0,4.75,10.197512310718526,5.447512310718526,1.0
GROCERY II,34,Guayaquil,Guayas,B,6,0,14,27,0.5671153743398343,0.4923917271787023,0.074723647161132,0.07917023481858482,3.8874273550090756e-05,0.0008825866397005826,0.0004910213243546577,0.0004734848484848485,False,0.0,8.785714285714286,5.350687230170824,-3.4350270555434617,0.0
HOME AND KITCHEN II,4,Quito,Pichincha,D,9,0,11,16,0.5166842437356238,0.4078678431042322,0.10881640063139164,0.10060643028615501,3.881420921533758e-05,0.0005756116726179087,0.00038580246913580245,0.0002805836139169473,False,0.0,9.272727272727273,12.41126895722874,3.138541684501466,0.0
PET SUPPLIES,33,Quevedo,Los Rios,C,3,0,16,31,0.6528777227203402,0.5977728645032953,0.055104858217044916,0.06891692328802246,3.8673918792380726e-05,0.0013368114412083895,0.0005611672278338945,0.0005436307519640853,False,0.1875,2.25,1.416590046580749,-0.833409953419251,0.0
HARDWARE,15,Ibarra,Imbabura,C,15,0,16,32,0.626139661374905,0.5688200493164841,0.057319612058420844,0.06849462704227316,3.8436939978828934e-05,0.001229557609506103,0.0005611672278338945,0.0005611672278338945,False,0.3125,1.4375,0.7237658155306925,-0.7137341844693075,0.0
MAGAZINES,42,Cuenca,Azuay,D,2,0,16,32,0.4989082480337737,0.42496033175250947,0.07394791628126424,0.0683181563929266,3.8337910433741074e-05,0.0007806346448001262,0.0005611672278338945,0.0005611672278338945,False,0.0,10.375,8.23069057849754,-2.1443094215024603,0.0
GROCERY I,26,Guayaquil,Guayas,D,10,11-50,16,19,0.34253414025505474,0.2218740227724634,0.12066011748259134,0.06810155525903391,3.8216360975888843e-05,0.0003679714988219352,0.0005611672278338945,0.00033319304152637486,False,0.0,1492.375,1791.1385339278106,298.76353392781056,30.875
LINGERIE,38,Loja,Loja,D,4,0,16,32,0.5045248126687472,0.4318145841408319,0.07271022852791525,0.06808145152171485,3.82050794173484e-05,0.0007983098970627126,0.0005611672278338945,0.0005611672278338945,False,0.0,10.125,8.214943934131345,-1.9100560658686558,0.0
HOME AND KITCHEN I,4,Quito,Pichincha,D,9,0,7,3,0.5247566729567513,0.3475837024710646,0.1771729704856867,0.1545551355891453,3.794493368139791e-05,0.00037783349102880854,0.00024551066217732886,5.260942760942761e-05,False,0.0,14.571428571428571,10.348051930197974,-4.223376641230597,0.0
HARDWARE,1,Quito,Pichincha,D,13,0,16,32,0.6014308806228026,0.5423941653365517,0.059036715286250874,0.0675276735755852,3.789431738248328e-05,0.0011344305159674745,0.0005611672278338945,0.0005611672278338945,False,0.25,1.5625,1.4123120528258066,-0.15018794717419337,0.0
PREPARED FOODS,1,Quito,Pichincha,D,13,0,16,32,0.3211382097080364,0.18975856007194117,0.13137964963609525,0.06712143861390626,3.76663516351887e-05,0.00032343753441610424,0.0005611672278338945,0.0005611672278338945,False,0.0,59.0003748125,64.74585032907295,5.745475516572946,0.0
MAGAZINES,35,Playas,Guayas,C,3,0,16,32,0.49183753687615217,0.4181098228362716,0.07372771403988054,0.06708833872822187,3.764777706409757e-05,0.0007586645574509719,0.0005611672278338945,0.0005611672278338945,False,0.375,0.875,0.36420254307999517,-0.5107974569200048,0.0
BEAUTY,25,Salinas,Santa Elena,D,1,1,6,6,0.5578472284993052,0.36417775690766446,0.19366947159164077,0.17856809171805813,3.7577460378379234e-05,0.0003659892093696005,0.00021043771043771043,0.00010521885521885521,False,0.0,5.166666666666667,2.8071039938710167,-2.3595626727956502,1.0
PLAYERS AND ELECTRONICS,34,Guayaquil,Guayas,B,6,0,16,32,0.4720991454722292,0.3955863930675605,0.0765127524046687,0.06638900877540654,3.725533601313499e-05,0.0006989930900328548,0.0005611672278338945,0.0005611672278338945,False,0.0,7.25,5.371971497892262,-1.8780285021077376,0.0
HOME AND KITCHEN II,43,Esmeraldas,Esmeraldas,E,10,0,13,23,0.422206204694468,0.3110547206325705,0.11115148406189751,0.08150304005470053,3.716117847611907e-05,0.00045423338041230047,0.00045594837261503927,0.0004033389450056117,False,0.0,22.846153846153847,16.627878863456463,-6.218274982697385,0.0
CLEANING,46,Quito,Pichincha,A,14,11-50,16,28,0.29549301736286415,0.1469352568128666,0.14855776054999756,0.06572615361554686,3.688336342062113e-05,0.00027384253051070844,0.0005611672278338945,0.0004910213243546577,False,0.0,2239.4375,2881.807814806771,642.3703148067711,16.125
SEAFOOD,40,Machala,El Oro,C,3,0,14,16,0.9236302706683616,0.8823591977837574,0.04127107288460419,0.07453512298131504,3.659833479722259e-05,0.0023410507177712204,0.0004910213243546577,0.0002805836139169473,False,0.14285714285714285,6.071428571428571,4.54373596498134,-1.5276926064472307,0.0
PERSONAL CARE,26,Guayaquil,Guayas,D,10,6-10,14,1,0.2767619506117489,0.05377322212705593,0.22298872848469298,0.07370561788849445,3.619103010798689e-05,0.00021019736744857826,0.0004910213243546577,1.7536475869809205e-05,False,0.0,120.64285714285714,134.14576212443652,13.502904981579368,6.928571428571429
CLEANING,20,Quito,Pichincha,B,6,11-50,16,26,0.522904521988713,0.45710198670465957,0.06580253528405339,0.06448691286689767,3.618794212508287e-05,0.0008575338039796089,0.0005611672278338945,0.00045594837261503927,False,0.0,1897.6875,2017.3426348250434,119.65513482504335,22.1875
PET SUPPLIES,14,Riobamba,Chimborazo,C,7,0,16,32,0.5950486508873583,0.5381785427254965,0.056870108161861777,0.06444675307272602,3.616540576471718e-05,0.0011104816937352712,0.0005611672278338945,0.0005611672278338945,False,0.4375,0.9375,1.2888440475611644,0.35134404756116455,0.0
MAGAZINES,49,Quito,Pichincha,A,11,0,16,32,0.43741987433630963,0.35663406500546907,0.08078580933084056,0.06414829014206777,3.5997918149308516e-05,0.0006000721578055929,0.0005611672278338945,0.0005611672278338945,False,0.0,20.875,17.969995660856704,-2.905004339143298,0.0
SCHOOL AND OFFICE SUPPLIES,42,Cuenca,Azuay,D,2,0,16,32,0.3061457174736763,0.17203828876347518,0.13410742871020112,0.06412802752680716,3.598654743367405e-05,0.00029394280297023777,0.0005611672278338945,0.0005611672278338945,False,0.75,0.25,0.2522375522907988,0.0022375522907987985,0.0
SEAFOOD,38,Loja,Loja,D,4,0,14,27,0.3642087678494615,0.244118727402217,0.1200900404472445,0.07305407350994503,3.587110792435573e-05,0.0003640116641960974,0.0004910213243546577,0.0004734848484848485,False,0.0,16.60071435714286,15.573127588737137,-1.0275867684057203,0.0
BEVERAGES,36,Libertad,Guayas,E,10,11-50,15,32,0.3112867714373719,0.1711295489630538,0.14015722247431808,0.06761413154360436,3.5571407588175696e-05,0.0002849043370605916,0.0005260942760942761,0.0005611672278338945,False,0.0,3983.4666666666667,3070.450822885695,-913.0158437809717,28.266666666666666
BEAUTY,9,Quito,Pichincha,B,6,1,12,12,0.5671725359792131,0.4873397831266096,0.07983275285260355,0.08418462135120094,3.5431237942424634e-05,0.0007566553431073006,0.00042087542087542086,0.00021043771043771043,False,0.0,10.916666666666666,6.581388835147632,-4.335277831519034,1.0
MEATS,32,Guayaquil,Guayas,C,3,0,14,25,0.34263583644254714,0.2130929157798047,0.12954292066274245,0.07199072565914497,3.53489814544062e-05,0.000322166274507884,0.0004910213243546577,0.0004384118967452301,False,0.0,75.48307142857142,65.75339439220308,-9.72967703636836,0.0
HARDWARE,47,Quito,Pichincha,A,14,0,16,32,0.6432666460870106,0.5923811063396194,0.050885539747391184,0.06287660281987983,3.52842889000448e-05,0.001297742479349712,0.0005611672278338945,0.0005611672278338945,False,0.3125,2.0625,1.535237055797065,-0.5272629442029351,0.0
DELI,42,Cuenca,Azuay,D,2,6-10,9,2,0.33535508480199167,0.026744385856829388,0.3086106989451623,0.11174777072769207,3.527391752768058e-05,0.0001983986771018287,0.0003156565656565657,3.507295173961841e-05,False,0.0,154.35755555555556,200.95839987894337,46.6008443233878,7.111111111111111
HOME AND KITCHEN I,15,Ibarra,Imbabura,C,15,1,5,10,0.666461699434117,0.4934182143779812,0.17304348505613582,0.20070966253265596,3.5197401538414696e-05,0.000435318243297859,0.00017536475869809202,0.00017536475869809202,False,0.0,10.4,15.502124055182346,5.1021240551823475,1.0
"LIQUOR,WINE,BEER",21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,2-5,14,23,0.44237215300303556,0.35244324582908737,0.08992890717394819,0.07147688022199859,3.5096672387344984e-05,0.0005370195151660047,0.0004910213243546577,0.0004033389450056117,False,0.0,94.42857142857143,79.72482781903037,-14.703743609541059,3.642857142857143
LADIESWEAR,8,Quito,Pichincha,D,8,0,16,32,0.40454877448324156,0.31818729652535743,0.08636147795788413,0.06241655526577693,3.502612528943711e-05,0.0005132727804017775,0.0005611672278338945,0.0005611672278338945,False,0.0,31.375,28.127700911875174,-3.2472990881248256,0.0
HOME AND KITCHEN II,11,Cayambe,Pichincha,B,6,1,9,4,0.4390789949707121,0.28756763143094866,0.15151136353976347,0.11009522117768472,3.4752279412147955e-05,0.0003401060077572528,0.0003156565656565657,7.014590347923682e-05,False,0.0,21.77777777777778,22.923022378836677,1.1452446010588995,1.0
"LIQUOR,WINE,BEER",28,Guayaquil,Guayas,E,10,2-5,12,19,0.6404539520277303,0.5724954795096427,0.06795847251808751,0.08243019060896234,3.469284116538819e-05,0.000964813867357215,0.00042087542087542086,0.00033319304152637486,False,0.0,65.66666666666667,67.24748358107773,1.5808169144110653,2.8333333333333335
FROZEN FOODS,40,Machala,El Oro,C,3,0,7,21,0.5025353088526958,0.33478989935106673,0.16774540950162908,0.14045745993617695,3.448380399667644e-05,0.00034651151700431645,0.00024551066217732886,0.00036826599326599327,False,0.0,57.087,69.3842499913113,12.297249991311295,0.0
HOME AND KITCHEN I,9,Quito,Pichincha,B,6,0,5,1,0.5576641845653884,0.3390290518356296,0.21863513272975876,0.19604864475841352,3.438002328114715e-05,0.0003047908899551747,0.00017536475869809202,1.7536475869809205e-05,False,0.0,61.0,35.41313644185841,-25.58686355814159,0.0
HOME AND KITCHEN I,14,Riobamba,Chimborazo,C,7,1,8,11,0.5300626218908192,0.3995583400118537,0.1305042818789655,0.12131951605274152,3.404026825273331e-05,0.00044058612789217393,0.0002805836139169473,0.00019290123456790122,False,0.0,10.0,11.15683016186983,1.1568301618698302,1.0
HOME CARE,47,Quito,Pichincha,A,14,6-10,15,1,0.2890296749292423,0.13725660196768263,0.15177307296155967,0.06469877820598863,3.403765688446371e-05,0.0002456193620981299,0.0005260942760942761,1.7536475869809205e-05,False,0.0,610.2,787.7465942404422,177.54659424044218,8.266666666666667
HOME CARE,27,Daule,Guayas,D,1,6-10,11,16,0.32892609986630106,0.14313713281089635,0.1857889670554047,0.08770414038393169,3.3836473913553894e-05,0.00023327909804005725,0.00038580246913580245,0.0002805836139169473,False,0.0,236.1818181818182,313.3719728636983,77.1901546818801,6.909090909090909
HOME AND KITCHEN I,27,Daule,Guayas,D,1,1,4,1,0.49078021915613584,0.002516845837944537,0.4882633733181913,0.24085888900197275,3.379052876009719e-05,0.0001888515540395253,0.00014029180695847364,1.7536475869809205e-05,False,0.0,26.5,34.050370872077224,7.550370872077222,1.0
PET SUPPLIES,24,Guayaquil,Guayas,D,1,0,16,29,0.363322345694489,0.2685581899399062,0.0947641557545828,0.05987962549714705,3.3602483443965796e-05,0.0004139907834888668,0.0005611672278338945,0.0005085578002244669,False,0.0,17.125,17.891507404475757,0.766507404475756,0.0
SEAFOOD,28,Guayaquil,Guayas,E,10,0,14,20,0.7583320569823181,0.7124043345668583,0.04592772241545984,0.06754757273738554,3.316729862245362e-05,0.0015780957037001336,0.0004910213243546577,0.00035072951739618404,False,0.07142857142857142,5.0,2.4094980842005387,-2.5905019157994613,0.0
BREAD/BAKERY,37,Cuenca,Azuay,D,2,6-10,12,14,0.3020849861691324,0.11511939165157727,0.18696559451755512,0.07800286453457565,3.2829488440477965e-05,0.00021464758143520065,0.00042087542087542086,0.00024551066217732886,False,0.0,453.5703316666666,569.9847887447723,116.41445707810566,9.083333333333334
CELEBRATION,13,Latacunga,Cotopaxi,C,15,0,16,32,0.6024390898008717,0.5518614138054774,0.05057767599539431,0.05838183687272247,3.2761973553716315e-05,0.001138237111047514,0.0005611672278338945,0.0005611672278338945,False,0.0,7.875,5.425687449674138,-2.4493125503258617,0.0
PET SUPPLIES,49,Quito,Pichincha,A,11,0,16,30,0.39415831122393125,0.31172316036954784,0.08243515085438341,0.05818944559612259,3.265400987436733e-05,0.00048724549333410683,0.0005611672278338945,0.0005260942760942761,False,0.0,18.6875,22.848520574634765,4.161020574634765,0.0
GROCERY II,51,Guayaquil,Guayas,A,17,0,16,12,0.5120832045459875,0.4517576988236382,0.06032550572234935,0.058144189931658735,3.262861387859637e-05,0.0008224083625535707,0.0005611672278338945,0.00021043771043771043,False,0.0,48.4375,43.675970277532606,-4.761529722467394,0.0
POULTRY,32,Guayaquil,Guayas,C,3,0,13,24,0.35789977931935174,0.23803253093013998,0.11986724838921176,0.07143276625583261,3.256965352573737e-05,0.0003264019049319368,0.00045594837261503927,0.00042087542087542086,False,0.0,58.98630761538462,53.13390026605545,-5.852407349329163,0.0
HOME CARE,2,Quito,Pichincha,D,13,6-10,13,11,0.30385313406443326,0.14694604900542454,0.15690708505900872,0.07073358576247382,3.225086331762625e-05,0.00023526496814678383,0.00045594837261503927,0.00019290123456790122,False,0.0,244.69230769230768,319.2596756430514,74.56736795074369,7.3076923076923075
HOME AND KITCHEN II,50,Ambato,Tungurahua,A,14,1,8,18,0.497673314002775,0.3645723353217274,0.1331009786810476,0.1147657397885666,3.2201386023728e-05,0.0003883874301383711,0.0002805836139169473,0.0003156565656565657,False,0.0,34.0,36.58239330265403,2.582393302654033,1.0
AUTOMOTIVE,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0,16,31,0.5401455554758434,0.4841966927580122,0.05594886271783123,0.05731078382251051,3.216093368266583e-05,0.000915014692498816,0.0005611672278338945,0.0005436307519640853,False,0.0,4.625,3.8618405597377157,-0.7631594402622841,0.0
FROZEN FOODS,10,Quito,Pichincha,C,15,1,8,2,0.36971556041865805,0.14908099559130786,0.2206345648273502,0.11446445236918684,3.211684971077072e-05,0.00021434428911199166,0.0002805836139169473,3.507295173961841e-05,False,0.0,39.0,27.838066803860254,-11.161933196139746,1.0
"LIQUOR,WINE,BEER",38,Loja,Loja,D,4,2-5,12,27,0.4849762770745282,0.39874300980181726,0.08623326727271091,0.07620600145925735,3.2073232937397875e-05,0.0005532338029006239,0.00042087542087542086,0.0004734848484848485,False,0.0,122.83333333333333,86.94389617932966,-35.88943715400368,3.8333333333333335
AUTOMOTIVE,11,Cayambe,Pichincha,B,6,0,16,30,0.5053133985180824,0.4453390530074931,0.05997434551058933,0.05701475858828367,3.199481402260588e-05,0.0008008074070489366,0.0005611672278338945,0.0005260942760942761,False,0.0,8.625,6.31250104598997,-2.31249895401003,0.0
LINGERIE,36,Libertad,Guayas,E,10,0,16,32,0.8662436610534708,0.8327593412543838,0.03348431979908706,0.05688995986888534,3.19247810712039e-05,0.0023533503843646644,0.0005611672278338945,0.0005611672278338945,False,0.1875,4.0625,1.7564327993122144,-2.3060672006877856,0.0
SEAFOOD,1,Quito,Pichincha,D,13,0,14,27,0.45001169658577367,0.3711384712196403,0.07887322536613339,0.06476676224475467,3.180186137158268e-05,0.0005557277848397993,0.0004910213243546577,0.0004734848484848485,False,0.0,27.309571285714288,20.27927364958248,-7.030297636131809,0.0
SCHOOL AND OFFICE SUPPLIES,17,Quito,Pichincha,C,12,0,10,32,0.38239634378482273,0.2359642566329585,0.14643208715186423,0.09054783333165566,3.17577978856817e-05,0.00028662491145247217,0.00035072951739618404,0.0005611672278338945,False,0.8,0.3,0.2019338429831125,-0.09806615701688749,0.0
LADIESWEAR,30,Guayaquil,Guayas,C,3,0,16,32,0.5842935146094133,0.5337249815972867,0.050568533012126604,0.056536555233596686,3.172646197171531e-05,0.0010707019301403249,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.625,0.46974834240799757,-0.15525165759200243,0.0
LINGERIE,24,Guayaquil,Guayas,D,1,0,16,31,0.6518476883869814,0.6076945230323996,0.0441531653545818,0.0556127755318756,3.120806707737127e-05,0.0013325966382552192,0.0005611672278338945,0.0005436307519640853,False,0.0,10.75,8.98869594448231,-1.7613040555176918,0.0
MAGAZINES,46,Quito,Pichincha,A,14,0,16,32,0.5439476699810781,0.4904306314039588,0.053517038577119314,0.055356863458558114,3.106445760861847e-05,0.0009279417082019685,0.0005611672278338945,0.0005611672278338945,False,0.0,12.25,8.15777679293351,-4.09222320706649,0.0
SEAFOOD,20,Quito,Pichincha,B,6,0,14,9,0.5102833683355978,0.444012303430377,0.06627106490522083,0.06324219040237417,3.105326408646318e-05,0.0007145577503005297,0.0004910213243546577,0.00015782828282828284,False,0.0,15.277785642857141,10.04890318063508,-5.228882462222063,0.0
BREAD/BAKERY,36,Libertad,Guayas,E,10,11-50,5,15,0.4477542674622219,0.15411577418687306,0.29363849327534886,0.17673221217741172,3.099260174267181e-05,0.00019648795966967114,0.00017536475869809202,0.00026304713804713804,False,0.0,624.0,518.9691762402423,-105.03082375975768,12.0
LAWN AND GARDEN,37,Cuenca,Azuay,D,2,0,14,28,0.42312702629320176,0.3407371445260088,0.08238988176719297,0.06293467871998963,3.09022692929242e-05,0.000491310491802203,0.0004910213243546577,0.0004910213243546577,False,0.0,19.785714285714285,25.910353088435148,6.124638802720861,0.0
BEVERAGES,42,Cuenca,Azuay,D,2,11-50,4,32,0.5072107789730125,0.1949261752696319,0.31228460370338057,0.21926656050116283,3.0761301978277615e-05,0.0002017081337658142,0.00014029180695847364,0.0005611672278338945,False,0.0,3303.75,3601.907188609367,298.15718860936715,18.0
DELI,41,Machala,El Oro,D,4,6-10,14,3,0.2662593612899895,0.09111819835122006,0.17514116293876944,0.0625915214037809,3.07337717330574e-05,0.00019454688372278422,0.0004910213243546577,5.260942760942761e-05,False,0.0,218.01578571428573,268.40449445488713,50.38870874060141,7.5
CLEANING,48,Quito,Pichincha,A,14,11-50,15,26,0.25774790848474427,0.09160708288058524,0.16614082560415905,0.0580421266943697,3.053563062624668e-05,0.0001953295861635296,0.0005260942760942761,0.00045594837261503927,False,0.0,2222.733333333333,2589.581255205415,366.8479218720818,16.0
BOOKS,23,Ambato,Tungurahua,D,9,0,16,32,0.2977585764120912,0.18525628629234814,0.11250229011974305,0.05434027821612268,3.0493983286264132e-05,0.00027805775543499886,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.125,0.21003085726802923,0.08503085726802921,0.0
HOME CARE,50,Ambato,Tungurahua,A,14,6-10,8,5,0.4230902743773104,0.2652009231473001,0.1578893512300103,0.1086738506344876,3.0492101749295064e-05,0.0002807000840769527,0.0002805836139169473,8.768237934904601e-05,False,0.0,448.5,649.2222093443623,200.72220934436237,7.25
MEATS,35,Playas,Guayas,C,3,0,14,26,0.3043454858928292,0.1759224346916399,0.12842305120118933,0.06167747175550799,3.0284953864236526e-05,0.00025418401540311766,0.0004910213243546577,0.00045594837261503927,False,0.0,182.0647864285714,194.04932037749373,11.98453394892229,0.0
BEAUTY,54,El Carmen,Manabi,C,3,0,15,24,0.6518450864057206,0.6064123772820861,0.04543270912363451,0.057166045350370176,3.0074729245775556e-05,0.0012492993746446906,0.0005260942760942761,0.00042087542087542086,False,0.5333333333333333,0.9333333333333333,1.4587064139685009,0.5253730806351675,0.0
FROZEN FOODS,7,Quito,Pichincha,D,8,1,13,20,0.2961986444729869,0.14985803002875847,0.1463406144442284,0.06527620782353459,2.976258072762169e-05,0.00022356095535844682,0.00045594837261503927,0.00035072951739618404,False,0.0,202.65153846153845,257.5527156772476,54.901177215709126,1.0
HARDWARE,10,Quito,Pichincha,C,15,0,16,32,0.3930440004698832,0.31949552987303925,0.07354847059684394,0.05240619269651542,2.9408637876832447e-05,0.00048449443919923967,0.0005611672278338945,0.0005611672278338945,False,0.5,0.5625,0.3266809064715491,-0.23581909352845085,0.0
PREPARED FOODS,10,Quito,Pichincha,C,15,1,9,8,0.4323235837108584,0.3061897481749903,0.1261338355358681,0.09315151914513563,2.9403888619045338e-05,0.0003297211724181482,0.0003156565656565657,0.00014029180695847364,False,0.0,34.44444444444444,24.315089739302334,-10.129354705142113,1.0
GROCERY II,40,Machala,El Oro,C,3,0,14,27,0.6203639896685291,0.570074792191077,0.050289197477452086,0.05986621098575523,2.939558620232089e-05,0.0010561063831801367,0.0004910213243546577,0.0004734848484848485,False,0.0,11.857142857142858,9.545544000541236,-2.311598856601622,0.0
DELI,44,Quito,Pichincha,A,5,6-10,14,1,0.24429244919098445,0.003414781222621066,0.24087766796836338,0.05966714000093136,2.9297838103712086e-05,0.00016377009241627034,0.0004910213243546577,1.7536475869809205e-05,False,0.0,529.2997128571428,664.211228833282,134.91151597613919,8.0
MAGAZINES,36,Libertad,Guayas,E,10,0,16,32,0.5768663644542116,0.5296976791608836,0.04716868529332796,0.05219517113019284,2.929021948944604e-05,0.001043654831837191,0.0005611672278338945,0.0005611672278338945,False,0.25,1.3125,0.5983892368997092,-0.7141107631002908,0.0
HOME APPLIANCES,36,Libertad,Guayas,E,10,0,16,32,0.34227646429016767,0.25488704294373715,0.08738942134643052,0.05218577334637593,2.928494576115372e-05,0.00036741808392965077,0.0005611672278338945,0.0005611672278338945,False,0.875,0.1875,0.22017370756829763,0.03267370756829764,0.0
CLEANING,4,Quito,Pichincha,D,9,11-50,12,32,0.28573321041747507,0.11123324656654118,0.1744999638509339,0.06927063239374413,2.9154306563023623e-05,0.0001920388775463103,0.00042087542087542086,0.0005611672278338945,False,0.0,795.0833333333334,944.5668557688178,149.48352243548456,14.083333333333334
CLEANING,6,Quito,Pichincha,D,13,11-50,16,31,0.28813569594193666,0.17814119443208368,0.10999450150985299,0.05128789412225473,2.8781085366023977e-05,0.0002603757794040752,0.0005611672278338945,0.0005436307519640853,False,0.0,1149.0625,1475.9126180938736,326.8501180938737,13.9375
CLEANING,50,Ambato,Tungurahua,A,14,11-50,12,29,0.28692964783789693,0.11868274620720036,0.16824690163069655,0.06824302856109683,2.8721813367465e-05,0.00019365047555316807,0.00042087542087542086,0.0005085578002244669,False,0.0,1717.0833333333333,2196.1290745765723,479.04574124323864,14.166666666666666
EGGS,32,Guayaquil,Guayas,C,3,1,13,10,0.34589620743029864,0.2388909862969571,0.10700522113334154,0.06257528298073126,2.853109844098998e-05,0.0003048747266611112,0.00045594837261503927,0.00017536475869809202,False,0.0,157.69230769230768,159.1133858188053,1.4210781264976071,1.0
MEATS,2,Quito,Pichincha,D,13,0,12,21,0.3396076438439255,0.21859177675062016,0.12101586709330533,0.06755098689422959,2.8430550039658918e-05,0.0002712830319888908,0.00042087542087542086,0.00036826599326599327,False,0.0,426.3403316666667,443.4728699006561,17.132538233989408,0.0
HOME AND KITCHEN II,23,Ambato,Tungurahua,D,9,1,8,12,0.5519281913010623,0.45126393884020033,0.10066425246086197,0.10098558585528991,2.8334900632797395e-05,0.00047768500997186745,0.0002805836139169473,0.00021043771043771043,False,0.0,10.75,10.084792446170423,-0.6652075538295766,1.0
BEAUTY,52,Manta,Manabi,A,11,1,5,20,0.46394645568383824,0.23265595785449283,0.2312904978293454,0.16111751901640414,2.8254334844346966e-05,0.0002109561534983143,0.00017536475869809202,0.00035072951739618404,False,0.0,6.0,8.36078961413654,2.3607896141365408,1.0
MEATS,13,Latacunga,Cotopaxi,C,15,0,14,27,0.3609025775497843,0.2703925034195667,0.09051007413021755,0.05713856457657765,2.805625365011529e-05,0.0003574328585793758,0.0004910213243546577,0.0004734848484848485,False,0.0,156.94893035714287,163.11175773482822,6.162827377685359,0.0
DAIRY,25,Salinas,Santa Elena,D,1,11-50,13,28,0.3009050713408135,0.1715727508115691,0.1293323205292444,0.061106653137571285,2.7861479054027312e-05,0.00023072190982080613,0.00045594837261503927,0.0004910213243546577,False,0.0,691.2307692307693,552.0365878919611,-139.19418133880816,20.76923076923077
CELEBRATION,53,Manta,Manabi,D,13,0,16,32,0.5888602289960074,0.5451411014119739,0.04371912758403351,0.04957754884457033,2.782129564790703e-05,0.0010875040947547494,0.0005611672278338945,0.0005611672278338945,False,0.0,9.375,6.003501925721446,-3.3714980742785534,0.0
HOME AND KITCHEN I,6,Quito,Pichincha,D,13,2-5,4,22,0.5435747358080716,0.31346746073357434,0.23010727507449724,0.19721164447005984,2.766717795595677e-05,0.00023166743456545487,0.00014029180695847364,0.00038580246913580245,False,0.0,29.75,30.22723445278421,0.4772344527842103,3.75
SCHOOL AND OFFICE SUPPLIES,7,Quito,Pichincha,D,8,0,16,32,0.37488983534852593,0.30287894554789896,0.07201088980062698,0.04880673299143774,2.73887390524342e-05,0.0004407717829450439,0.0005611672278338945,0.0005611672278338945,False,0.625,0.4375,0.31784649430924616,-0.11965350569075385,0.0
HOME APPLIANCES,37,Cuenca,Azuay,D,2,0,16,32,0.41403355344606135,0.3504679276106748,0.06356562583538655,0.04859601509545136,2.7270491074888532e-05,0.0005376226159686025,0.0005611672278338945,0.0005611672278338945,False,0.875,0.25,0.43027595823765724,0.18027595823765719,0.0
"LIQUOR,WINE,BEER",11,Cayambe,Pichincha,B,6,2-5,9,16,0.38790603433163123,0.2542373473047439,0.13366868702688733,0.08583446270633968,2.7094211712859746e-05,0.0002654495856941823,0.0003156565656565657,0.0002805836139169473,False,0.0,51.77777777777778,51.06614590779683,-0.7116318699809443,2.888888888888889
MEATS,39,Cuenca,Azuay,B,6,0,14,24,0.2855108749339719,0.1626743820186332,0.12283649291533871,0.055053505140417944,2.7032445004413972e-05,0.00022369682325618944,0.0004910213243546577,0.00042087542087542086,False,0.0,165.24371385714286,168.64127527382152,3.3975614166786476,0.0
GROCERY I,38,Loja,Loja,D,4,11-50,14,1,0.23705705967156745,0.03659109152779294,0.20046596814377451,0.05485714156093377,2.693602629956063e-05,0.00015421275417357912,0.0004910213243546577,1.7536475869809205e-05,False,0.0,3478.8571428571427,4158.920751740707,680.0636088835638,37.714285714285715
DELI,53,Manta,Manabi,D,13,6-10,12,3,0.26832847172362817,0.09035055731711553,0.17797791440651264,0.06383694553002453,2.6867401317350393e-05,0.0001693562510863892,0.00042087542087542086,5.260942760942761e-05,False,0.0,218.82400083333334,276.4723753267148,57.64837449338148,7.25
